dd,mm,zz,pp,departamento,municipio,puesto,mujeres,hombres,total,mesas,comuna,direccion
25,001,01,04,NORTE DE SAN,CUCUTA,COLEGIO ANTONIO NARIÑO,2304,2000,4304,12,01 COMUNA  1  CENTRO,CL 1 # 8-17 BR CALLEJON
25,001,02,01,NORTE DE SAN,CUCUTA,SALESIANO,7754,10784,18538,49,02COMUNA 2 CENTRO ORIENTAL,CL 7 # 3E - 30 BR. POPULAR
25,001,02,02,NORTE DE SAN,CUCUTA,MERCEDES ABREGO sede JARDIN NACIONAL,14471,6074,20545,54,02COMUNA 2 CENTRO ORIENTAL,AV 13 E CLS 4 Y 5 BR. COLSAG
25,001,02,03,NORTE DE SAN,CUCUTA,SEMINARIO MENOR,4711,4313,9024,24,02COMUNA 2 CENTRO ORIENTAL,AV 9E No. 4 - 85 BARRIO QUINTA ORIENTAL
25,001,02,04,NORTE DE SAN,CUCUTA,COLEGIO LA SALLE,2517,7618,10135,27,02COMUNA 2 CENTRO ORIENTAL,AV 2E # 6 - 80 BR. POPULAR
25,001,02,05,NORTE DE SAN,CUCUTA,INSTITUTO BILINGUE LONDRES,4078,2569,6647,18,02COMUNA 2 CENTRO ORIENTAL,CALLE 6 No. 9E - 88 BARRIO QUINTA ORIENTAL
25,001,03,01,NORTE DE SAN,CUCUTA,COL PABLO CORREA sede CLUB DE,5573,4460,10033,27,03COMUNA 3 SUR ORIENTAL,AV. 18 # 14-98 BR. VALLE ESTER
25,001,03,02,NORTE DE SAN,CUCUTA,COL.FRANCISCO JOSE CALDAS,6972,6101,13073,35,03COMUNA 3 SUR ORIENTAL,CALLE 19 No. 13 - 23 BARRIO LA LIBERTAD
25,001,03,03,NORTE DE SAN,CUCUTA,CLUB DE LEONES sede I.E.BOCONO,2170,1961,4131,11,03COMUNA 3 SUR ORIENTAL,AV 0 # 0-280 ANILLO VIAL/ORIEN
25,001,03,04,NORTE DE SAN,CUCUTA,ESCUELA SAN MATEO,6096,5329,11425,30,03COMUNA 3 SUR ORIENTAL,AV. 4 #. 24-10 BR. SAN MATEO
25,001,03,05,NORTE DE SAN,CUCUTA,FCO JOSE DE CALDAS sede SAN PE,1980,1485,3465,10,03COMUNA 3 SUR ORIENTAL,CL. 28 #. 10-45 BR. BELLAVISTA
25,001,04,01,NORTE DE SAN,CUCUTA,ESC.MARCO FIDEL SUAREZ,2872,2873,5745,15,04COMUNA 4 ORIENTAL,CL. 11 #. 2 - 27 BR. SAN LUIS
25,001,04,02,NORTE DE SAN,CUCUTA,COL PABLO CORREA sede MARIA AU,5973,4493,10466,28,04COMUNA 4 ORIENTAL,CL. 10B # 12B-42 BR. ANIVERSARIO I
25,001,04,03,NORTE DE SAN,CUCUTA,COLEGIO SIMON BOLIVAR,5152,4016,9168,24,04COMUNA 4 ORIENTAL,CL. 4 # 11A - 26 BR. SAN MARTIN
25,001,04,04,NORTE DE SAN,CUCUTA,COLEGIO PADRE LUIS VARIARA,5968,5093,11061,29,04COMUNA 4 ORIENTAL,VIA BOCONO # 1- 55 BR. ESCOBAL
25,001,04,05,NORTE DE SAN,CUCUTA,COL BAS CLUB DE LEONES No 29,1612,1307,2919,8,04COMUNA 4 ORIENTAL,AV. 5A # 6-63 B. BAJO PAMPLONITA
25,001,04,06,NORTE DE SAN,CUCUTA,I.E.MON.JAIME PRIETO AMAYA,478,329,807,3,04COMUNA 4 ORIENTAL,"CALLE 13 ENTRE AV. 15 Y 16,BR. TORCOROMA"
25,001,04,07,NORTE DE SAN,CUCUTA,COL.CARLOS PEREZ ESCALANTE,3329,2638,5967,16,04COMUNA 4 ORIENTAL,CALLE 13 No. 2 - 26 BARRIO SAN LUIS
25,001,05,01,NORTE DE SAN,CUCUTA,GREMIOS UNIDOS sede SIMON BOLI,5788,5028,10816,29,05COMUNA 5 NORORIENTAL,CLL 2N # 5-12 BARRIO PESCADERO
25,001,05,02,NORTE DE SAN,CUCUTA,GUAIMARAL S.HERMOGENES MAZA,6924,5716,12640,33,05COMUNA 5 NORORIENTAL,CL. 10AN # 7E - 134 BR.GUAIMARAL
25,001,05,03,NORTE DE SAN,CUCUTA,INEM,6782,5426,12208,32,05COMUNA 5 NORORIENTAL,CL. 4E # 11E - 121  GUAIMARAL
25,001,05,04,NORTE DE SAN,CUCUTA,COL ANDRES BELLO,3789,3586,7375,20,05COMUNA 5 NORORIENTAL,CLL 7N # 7AN - 06 BR. SEVILLA
25,001,05,05,NORTE DE SAN,CUCUTA,COL ORIENTAL No. 26,4034,3100,7134,19,05COMUNA 5 NORORIENTAL,CL. 19AN # 4-89 BR. PRADOS NORTE
25,001,05,06,NORTE DE SAN,CUCUTA,INEM sede MIGUEL MULLER,3028,2221,5249,14,05COMUNA 5 NORORIENTAL,CL. 14N # 12E-56 ZULIMA 1 ETAPA
25,001,05,07,NORTE DE SAN,CUCUTA,COL.BASICO GUAIMARAL NRO 25,2340,1898,4238,12,05COMUNA 5 NORORIENTAL,AV 12E No. 9BN - 46 BARRIO GUAIMARAL
25,001,06,01,NORTE DE SAN,CUCUTA,COL ANDRES BELLO sede LAURA VI,5496,4351,9847,26,06COMUNA 6 NORTE,AV 13 # 12N-66 BR. CARLOS PIZARRO
25,001,06,02,NORTE DE SAN,CUCUTA,COL MUNICIPAL AEROPUERTO,8601,6980,15581,41,06COMUNA 6 NORTE,CL. 9 N# 3-60 BR. AEROPUERTO
25,001,06,03,NORTE DE SAN,CUCUTA,COL EUSTORGIO COLMENARES BAUTI,4588,4007,8595,23,06COMUNA 6 NORTE,AV. 6 #. 16-43 BR. EL SALADO
25,001,06,04,NORTE DE SAN,CUCUTA,ESCUELA EL CERRITO,652,717,1369,4,06COMUNA 6 NORTE,CRA 4 # 4 - 59 EL CERRITO
25,001,06,05,NORTE DE SAN,CUCUTA,INST EDUCATIVA SAN JOSE,4664,3613,8277,22,06COMUNA 6 NORTE,CL. 3 # 1N-73 BR. TRIGAL DEL NORTE
25,001,06,06,NORTE DE SAN,CUCUTA,COL TOLEDO PLATA,4430,3556,7986,21,06COMUNA 6 NORTE,CL. 12 # 14-12 BR. TOLEDO PLATA
25,001,07,01,NORTE DE SAN,CUCUTA,SANTOS APOSTOLES sede KENNEDY,6454,5513,11967,32,07COMUNA 7 NOR OCCIDENTAL,AV 7 # 6 - 18 BR. CHAPINERO
25,001,07,02,NORTE DE SAN,CUCUTA,COL SAN BARTOLOME,4982,3495,8477,23,07COMUNA 7 NOR OCCIDENTAL,CL. 0 #. 4-37 BR. COMUNEROS
25,001,07,03,NORTE DE SAN,CUCUTA,COL INTEGRADO JUAN ATALAYA,8005,6290,14295,38,07COMUNA 7 NOR OCCIDENTAL,CL. 6N #. 26-118 BR. TUCUNARE
25,001,07,04,NORTE DE SAN,CUCUTA,COL MARIANO OSPINA PEREZ,7871,6733,14604,39,07COMUNA 7 NOR OCCIDENTAL,CL 14  # 5-01  BR. OSPINA PEREZ
25,001,07,05,NORTE DE SAN,CUCUTA,COL BUENOS AIRES,3158,2534,5692,15,07COMUNA 7 NOR OCCIDENTAL,CL. 30 AV. 7 Y 7A BUENOS AIRES
25,001,07,06,NORTE DE SAN,CUCUTA,COL BASICO CAMILO DAZA,1632,1206,2838,8,07COMUNA 7 NOR OCCIDENTAL,CL. 43 # 8 - 80 BR. CAMILO DAZA
25,001,07,07,NORTE DE SAN,CUCUTA,ESC.COMUNEROS NRO 33,2324,2753,5077,14,07COMUNA 7 NOR OCCIDENTAL,CALLE 3 No. 4 - 50 BARRIO COMUNEROS
25,001,07,08,NORTE DE SAN,CUCUTA,COL.CONCEJO DE CUCUTA,1802,1652,3454,9,07COMUNA 7 NOR OCCIDENTAL,AV 5 MZ 7 LT 67 B. TUCUNARE ATALAYA PARTE ALTA
25,001,08,01,NORTE DE SAN,CUCUTA,ESC.No38 TEODORO GUTIERREZ C.,5248,4548,9796,26,08COMUNA 8 OCCIDENTAL,MZ 6 LT 9 BARRIO LA VICTORIA
25,001,08,02,NORTE DE SAN,CUCUTA,COL SAN JOSE DE PERALTA,8607,7599,16206,43,08COMUNA 8 OCCIDENTAL,AV. KENNEDY 1ª ETAPA ATALAYA
25,001,08,03,NORTE DE SAN,CUCUTA,COL RAFAEL URIBE URIBE,7090,5960,13050,34,08COMUNA 8 OCCIDENTAL,AV 5 # 7  - 48 BR. DOÑA NIDIA
25,001,08,04,NORTE DE SAN,CUCUTA,INST TECN CARLOS RAMIREZ PARIS,7248,6209,13457,36,08COMUNA 8 OCCIDENTAL,CL. 18 # 51-33 BR. ANTONIA SANTOS
25,001,08,05,NORTE DE SAN,CUCUTA,COL HERMANO RODULFO ELOY,4514,3221,7735,21,08COMUNA 8 OCCIDENTAL,CL. 9 NRO. 15-64 BR. BELISARIO
25,001,08,06,NORTE DE SAN,CUCUTA,CARLOS RAMIREZ sede NTRA SRA DE MONGUI,2961,2163,5124,14,08COMUNA 8 OCCIDENTAL,CL. 9 # 47-50 ANTONIA SANTOS SECTOR LOS OLIVOS
25,001,08,07,NORTE DE SAN,CUCUTA,I.E.EL RODEO,1746,1165,2911,8,08COMUNA 8 OCCIDENTAL,MZ 8-42 BARRIO EL RODEO
25,001,09,01,NORTE DE SAN,CUCUTA,COL NTRA SRA DE BELEN 23 VARON,7498,6395,13893,37,09COMUNA 9 SUR OCCIDENTAL,CL. 25 #. 27-40 BR. BELEN
25,001,09,02,NORTE DE SAN,CUCUTA,COL JULIO PEREZ FERRERO,5195,4773,9968,26,09COMUNA 9 SUR OCCIDENTAL,CL 11 AV. 19  BR.CUNDINAMARCA
25,001,09,03,NORTE DE SAN,CUCUTA,C.MANUEL ANTONIO FERNANDEZ DE,4420,3788,8208,22,09COMUNA 9 SUR OCCIDENTAL,AV. 11 # 3 - 14 BR CARORA
25,001,09,04,NORTE DE SAN,CUCUTA,COL NTRA SRA DE BELEN LA DIVINA PASTORA,2881,2246,5127,14,09COMUNA 9 SUR OCCIDENTAL,CL. 31 # 31-60 BR. LA DIVINA PASTORA
25,001,09,05,NORTE DE SAN,CUCUTA,COL GARCIA HERREROS sede ESC 28 FEBRERO,2665,2183,4848,13,09COMUNA 9 SUR OCCIDENTAL,CL. 6 # 12-118 BARRIO LOMA DE BOLIVAR
25,001,09,06,NORTE DE SAN,CUCUTA,COL.BASICO LOS ALPES,1643,2045,3688,10,09COMUNA 9 SUR OCCIDENTAL,TRANSVERSAL 17 CALLE 2 No. 13 - 96 LA CARORA
25,001,10,01,NORTE DE SAN,CUCUTA,SANTO ANGEL sede JOSE EUSEBIO,3472,2996,6468,17,10COMUNA 10 SUR,CL. 22 # 9B-85 BR. CUBEROS NIÑO
25,001,10,02,NORTE DE SAN,CUCUTA,COL LUIS CARLOS GALAN SARMIENT,5071,4386,9457,25,10COMUNA 10 SUR,CL 26 # 0 - 63 BR. SAN RAFAEL
25,001,10,03,NORTE DE SAN,CUCUTA,CTRO EDU. FCO DE PAULA ANDRADE No 9,6556,5528,12084,32,10COMUNA 10 SUR,AV. 14 No. 21-50 BARRIO ALFONSO LOPEZ
25,001,10,04,NORTE DE SAN,CUCUTA,ALEJANDRO GUTIERREZ sede SAN J,2263,1908,4171,11,10COMUNA 10 SUR,CL. 22A #. 22-80 BARRIO GAITAN
25,001,90,01,NORTE DE SAN,CUCUTA,NORMAL MARIA AUXILIADORA,10366,11480,21846,28,,AV. 4 #.12-81 BARRIO CENTRO
25,001,98,01,NORTE DE SAN,CUCUTA,CARCEL,49,299,348,1,,CARCEL
25,001,98,02,NORTE DE SAN,CUCUTA,CARCEL DE MUJERES,79,103,182,1,,CARCEL DE MUJERES
25,001,99,01,NORTE DE SAN,CUCUTA,PUERTO VILLAMIZAR,108,178,286,1,11CORREGIMIENTO  SECTOR NORTE,CGTO PUERTO VILLAMIZAR
25,001,99,03,NORTE DE SAN,CUCUTA,BANCO DE ARENA,266,353,619,2,12CORREG SECTOR NOROCCIDENTAL,CGTO BANCO DE ARENA
25,001,99,04,NORTE DE SAN,CUCUTA,PALMARITO,307,386,693,2,12CORREG SECTOR NOROCCIDENTAL,CGTO PALMARITO
25,001,99,05,NORTE DE SAN,CUCUTA,LA BUENA ESPERANZA,1672,1754,3426,9,13CORREG SECTOR OCCIDENTAL,CGTO BUENA ESPERANZA
25,001,99,17,NORTE DE SAN,CUCUTA,LIMONCITO,238,298,536,2,13CORREG SECTOR OCCIDENTAL,CGTO LIMONCITO
25,001,99,20,NORTE DE SAN,CUCUTA,AGUACLARA,1515,1638,3153,9,14CORREGIMIENTO SECTOR CENTRAL,CGTO AGUACLARA
25,001,99,25,NORTE DE SAN,CUCUTA,GUARAMITO,280,394,674,2,15CORREGIMIENTO SECTOR ORIENTAL,CGTO GUARAMITO
25,001,99,27,NORTE DE SAN,CUCUTA,RICAURTE,181,282,463,2,15CORREGIMIENTO SECTOR ORIENTAL,CGTO RICAURTE
25,001,99,37,NORTE DE SAN,CUCUTA,SAN FAUSTINO,470,538,1008,3,15CORREGIMIENTO SECTOR ORIENTAL,CGTO SAN FAUSTINO
25,001,99,45,NORTE DE SAN,CUCUTA,EL CARMEN DE TONCHALA,208,220,428,2,16CORREGIMIENTO SECTOR SUR,CGTO CARMEN DE TONCHALA
25,001,99,53,NORTE DE SAN,CUCUTA,SAN PEDRO,442,406,848,3,16CORREGIMIENTO SECTOR SUR,CGTO SAN PEDRO
25,004,00,00,NORTE DE SAN,ABREGO,PUESTO CABECERA MUNICIPAL,8581,8732,17313,46,CR,A5 No 13-87 CLL REAL COL CARLOS TORRADO
25,004,99,02,NORTE DE SAN,ABREGO,CASITAS,146,160,306,1,,ESC RURAL CASITAS
25,004,99,03,NORTE DE SAN,ABREGO,CAPITANLARGO,369,430,799,3,,ESC RURAL CAPITANLARGO
25,004,99,04,NORTE DE SAN,ABREGO,LA ARENOSA,101,153,254,1,,ESC RURAL LA ARENOSA
25,004,99,06,NORTE DE SAN,ABREGO,EL CAIRO,20,22,42,1,,ESC RURAL EL CAIRO
25,004,99,07,NORTE DE SAN,ABREGO,LA MARIA,131,184,315,1,,ESC RURAL LA MARIA
25,004,99,08,NORTE DE SAN,ABREGO,SAN JOSE,23,23,46,1,,ESC RURAL SAN JOSE
25,004,99,09,NORTE DE SAN,ABREGO,SAN VICENTE,155,211,366,1,,ESC RURAL SAN VICENTE
25,004,99,10,NORTE DE SAN,ABREGO,EL GUAMAL,210,319,529,2,,ESC RURAL PAVEZ
25,004,99,12,NORTE DE SAN,ABREGO,EL LLANON,113,158,271,1,,ESC RURAL EL LLANON
25,004,99,13,NORTE DE SAN,ABREGO,EL TARRA,184,184,368,1,,ESC RURAL EL TARRA
25,004,99,14,NORTE DE SAN,ABREGO,EL TABACO,63,76,139,1,,ESC RURAL EL TABACO
25,004,99,17,NORTE DE SAN,ABREGO,EL HIGUERON,102,94,196,1,,ESC RURAL EL HIGUERON
25,004,99,20,NORTE DE SAN,ABREGO,EL LORO,30,39,69,1,,ESC RURAL EL LORO
25,004,99,23,NORTE DE SAN,ABREGO,GAIRA,64,61,125,1,,ESC RURAL GAIRA
25,004,99,25,NORTE DE SAN,ABREGO,HOYO PILON,97,134,231,1,,ESC RURAL HOYO PILON
25,004,99,27,NORTE DE SAN,ABREGO,LA SIERRA,186,200,386,2,,ESC RURAL LA SIERRA
25,004,99,33,NORTE DE SAN,ABREGO,LOS INDIOS,30,52,82,1,,ESC RURAL LOS INDIOS
25,004,99,40,NORTE DE SAN,ABREGO,CANOAS,16,24,40,1,,ESC RURAL CANOAS
25,004,99,50,NORTE DE SAN,ABREGO,MONTECRISTO,10,12,22,1,,ESC RURAL MONTECRISTO
25,004,99,51,NORTE DE SAN,ABREGO,PLAYONCITOS,40,73,113,1,,ESC RURAL PLAYONCITOS
25,007,00,00,NORTE DE SAN,ARBOLEDAS,PUESTO CABECERA MUNICIPAL,2066,2354,4420,12,,I.E. SAN JUAN BOSCO
25,007,99,01,NORTE DE SAN,ARBOLEDAS,BARRIENTOS,114,148,262,1,,ESC RURAL BARRIENTOS
25,007,99,05,NORTE DE SAN,ARBOLEDAS,CASTRO,262,367,629,2,,I.E.SAN JOSE DE CASTRO
25,007,99,09,NORTE DE SAN,ARBOLEDAS,CINERA,132,168,300,1,,ESC RURAL CINERA
25,007,99,12,NORTE DE SAN,ARBOLEDAS,GUZAMAN,94,100,194,1,,ESC RURAL GUZAMAN
25,007,99,14,NORTE DE SAN,ARBOLEDAS,LA UVITA,87,118,205,1,,ESC RURAL CHICAGUA
25,007,99,15,NORTE DE SAN,ARBOLEDAS,LOS MOLINOS,92,116,208,1,,ESC RURAL SAN JOAQUIN
25,007,99,17,NORTE DE SAN,ARBOLEDAS,UVITO,19,26,45,1,,ESC RURAL EL UVITO
25,007,99,21,NORTE DE SAN,ARBOLEDAS,VILLA SUCRE,253,429,682,2,,I.E.ANTONIO JOSE DE SUCRE
25,010,00,00,NORTE DE SAN,BOCHALEMA,PUESTO CABECERA MUNICIPAL,2085,2115,4200,11,,CRA 5 #.3-80
25,010,99,03,NORTE DE SAN,BOCHALEMA,ESPEJUELOS (NEBRASKA),24,39,63,1,,ESC RURAL SAN ANTONIO LA TORRE
25,010,99,05,NORTE DE SAN,BOCHALEMA,LA DONJUANA,919,933,1852,5,,COL MARCOS GARCÍA CARRILLO
25,010,99,15,NORTE DE SAN,BOCHALEMA,MONTERREDONDO,54,90,144,1,,SALÓN COMUNAL LA COLONIA
25,010,99,60,NORTE DE SAN,BOCHALEMA,PORTACHUELO,56,104,160,1,,ESC RURAL PORTACHUELO
25,013,00,00,NORTE DE SAN,BUCARASICA,PUESTO CABECERA MUNICIPAL,679,895,1574,5,,INST EDUC RAFAEL CELEDON SEDE PRIMARIA
25,013,99,01,NORTE DE SAN,BUCARASICA,AGUABLANCA,219,289,508,2,,ESC RURAL LA CAPILLA
25,013,99,05,NORTE DE SAN,BUCARASICA,LA CURVA,313,445,758,2,,CENTRO EDUCATIVO RURAL LA CURVA
25,013,99,09,NORTE DE SAN,BUCARASICA,LA SANJUANA,504,607,1111,3,,INST EDUC LA SANJUANA SEDE PRIMARIA
25,013,99,11,NORTE DE SAN,BUCARASICA,LAS CUADRAS,69,92,161,1,,ESC RURAL LAS CUADRAS
25,016,00,00,NORTE DE SAN,CACOTA,PUESTO CABECERA MUNICIPAL,974,1150,2124,6,,CRA 2 #.2-54 BARRIO EL CALVARIO
25,016,99,55,NORTE DE SAN,CACOTA,TARGUALA,35,56,91,1,,ESC RURAL EL UVITO
25,019,00,00,NORTE DE SAN,CACHIRA,PUESTO CABECERA MUNICIPAL,1342,1393,2735,8,,CL 6 #.8-36
25,019,99,01,NORTE DE SAN,CACHIRA,LA CARRERA,292,315,607,2,,COL LA CARRERA
25,019,99,02,NORTE DE SAN,CACHIRA,EL MANZANO,66,74,140,1,,ESC RURAL  EL MANZANO
25,019,99,05,NORTE DE SAN,CACHIRA,LA VEGA,904,1004,1908,5,,ESC RURAL  LA VEGA
25,019,99,06,NORTE DE SAN,CACHIRA,FILO DE SAN CAYETANO,50,64,114,1,,ESC RURAL  FILO DE SAN CAYETANO
25,019,99,10,NORTE DE SAN,CACHIRA,EL LUCERO,109,133,242,1,,ESC RURAL  EL LUCERO
25,019,99,12,NORTE DE SAN,CACHIRA,MIRAFLORES,48,70,118,1,,ESC RURAL  MIRAFLORES
25,019,99,16,NORTE DE SAN,CACHIRA,LA UNION,50,59,109,1,,ESC RURAL  LA UNIÓN
25,019,99,17,NORTE DE SAN,CACHIRA,PRIMAVERA,138,228,366,1,,ESC RURAL  PRIMAVERA
25,019,99,26,NORTE DE SAN,CACHIRA,RAMIREZ,100,126,226,1,,ESC RURAL  RAMIREZ
25,019,99,29,NORTE DE SAN,CACHIRA,SAN JOSE DE LA MONTAÑA,43,60,103,1,,ESC RURAL  SAN JOSÉ DE LA MONTAÑA
25,019,99,36,NORTE DE SAN,CACHIRA,LAGUNA DE ORIENTE,9,23,32,1,,ESC RURAL  LAGUNA DE ORIENTE
25,019,99,50,NORTE DE SAN,CACHIRA,LOS MANGOS,129,158,287,1,,ESC RURAL  LOS MANGOS
25,022,00,00,NORTE DE SAN,CONVENCION,PUESTO CABECERA MUNICIPAL,5026,5335,10361,27,,CL 5 #.5-09
25,022,99,05,NORTE DE SAN,CONVENCION,CARTAGENITA,283,376,659,2,,ESC NUEVA CARTAGENITA
25,022,99,09,NORTE DE SAN,CONVENCION,GUAMAL,221,263,484,2,,ESC NUEVA GUAMAL
25,022,99,10,NORTE DE SAN,CONVENCION,HONDURAS,174,366,540,2,,ESC NUEVA HONDURAS
25,022,99,11,NORTE DE SAN,CONVENCION,LA LIBERTAD,98,200,298,1,,ESC NUEVA LA LIBERTAD
25,022,99,12,NORTE DE SAN,CONVENCION,LA TRINIDAD,190,296,486,2,,ESC NUEVA LA TRINIDAD
25,022,99,13,NORTE DE SAN,CONVENCION,LAS MERCEDES,180,233,413,2,,ESC NUEVA LAS MERCEDES
25,022,99,17,NORTE DE SAN,CONVENCION,LOS BALCONES,158,232,390,2,,ESC NUEVA BALCONES
25,022,99,18,NORTE DE SAN,CONVENCION,EL HOYO,34,75,109,1,,ESC NUEVA EL HOYO
25,022,99,19,NORTE DE SAN,CONVENCION,MESA RICA,42,72,114,1,,ESC NUEVA MESA RICA
25,022,99,21,NORTE DE SAN,CONVENCION,MIRAFLORES,97,139,236,1,,ESC NUEVA MIRAFLORES
25,022,99,23,NORTE DE SAN,CONVENCION,SAN JOSE DE LAS PITAS,110,228,338,1,,ESC NUEVA SAN JOSE DE LAS PITAS
25,022,99,25,NORTE DE SAN,CONVENCION,SOLEDAD,179,250,429,2,,ESC NUEVA SOLEDAD
25,022,99,27,NORTE DE SAN,CONVENCION,SAPHADANA,172,296,468,2,,ESC NUEVA SAPHADANA
25,025,00,00,NORTE DE SAN,CUCUTILLA,PUESTO CABECERA MUNICIPAL,2545,3008,5553,15,,CMRT CR 4 NO 0-123 BARRIO INSTITUTO
25,025,99,01,NORTE DE SAN,CUCUTILLA,PUENTE JULIO ARBOLEDA,58,75,133,1,,COLEGIO BASICO ROMAN
25,025,99,05,NORTE DE SAN,CUCUTILLA,SAN JOSE DE LA MONTAÑA,221,308,529,2,,CENT EDUC RURAL MARIA AUXILIADORA
25,028,00,00,NORTE DE SAN,CHINACOTA,PUESTO CABECERA MUNICIPAL,6148,5806,11954,32,,CR 8 NO 8-48 EL DIQUE
25,028,99,01,NORTE DE SAN,CHINACOTA,NUEVA DONJUANA,256,295,551,2,ES,CUELA LA VICTORIA
25,031,00,00,NORTE DE SAN,CHITAGA,PUESTO CABECERA MUNICIPAL,2945,3038,5983,16,,COLISEO MPAL CRA 5 ENTRE CALLES 7 Y 8
25,031,99,04,NORTE DE SAN,CHITAGA,CORNEJO,25,47,72,1,,ESC RURAL CORNEJO
25,031,99,05,NORTE DE SAN,CHITAGA,CHUCARIMA,261,292,553,2,,COL SAN LUIS DE CHUCARIMA
25,031,99,07,NORTE DE SAN,CHITAGA,EL ALISAL,58,99,157,1,,ESC RURAL EL DELIRIO
25,031,99,09,NORTE DE SAN,CHITAGA,EL PORVENIR,65,68,133,1,,ESC RURAL CAMPO HERMOSO
25,031,99,10,NORTE DE SAN,CHITAGA,LLANO GRANDE,205,242,447,2,,DISPENSARIO COMUNAL
25,031,99,13,NORTE DE SAN,CHITAGA,PRESIDENTE,119,158,277,1,,COL RURAL PRESIDENTE
25,031,99,17,NORTE DE SAN,CHITAGA,TANE,151,220,371,1,,COL TANE
25,034,00,00,NORTE DE SAN,DURANIA,PUESTO CABECERA MUNICIPAL,1890,2163,4053,11,,AVENIDA 1A. CON CL 9
25,034,99,05,NORTE DE SAN,DURANIA,HATOVIEJO,65,112,177,1,,ESC RURAL HATO VIEJO
25,034,99,07,NORTE DE SAN,DURANIA,LA CUCHILLA,37,57,94,1,,ESC.RURAL LA CUCHILLA VDA LA CUCHILLA
25,034,99,11,NORTE DE SAN,DURANIA,LA TRINIDAD,29,44,73,1,,ESC RURAL LA TRINIDAD
25,036,00,00,NORTE DE SAN,EL TARRA,PUESTO CABECERA MUNICIPAL,4502,5303,9805,26,,ESCUELA URBANA INTEGRADA NO.2
25,036,99,15,NORTE DE SAN,EL TARRA,EL PASO,131,216,347,1,,ESC NUEVA EL PASO
25,036,99,25,NORTE DE SAN,EL TARRA,FILO EL GRINGO,323,481,804,3,,I.Educativa Filo el Gringo
25,036,99,35,NORTE DE SAN,EL TARRA,NUEVA GRANADA (BELLAVISTA),92,151,243,1,,NUEVA GRANADA (BELLAVISTA)
25,036,99,45,NORTE DE SAN,EL TARRA,ORU,173,307,480,2,,ESC NUEVA ORÙ
25,036,99,55,NORTE DE SAN,EL TARRA,PALMAS DE VINO,27,68,95,1,,ESC NUEVA PALMAS DE VINO
25,036,99,60,NORTE DE SAN,EL TARRA,PLAYA COTIZA,106,221,327,1,,ESCUELA ISLA DEL CEDRO
25,037,00,00,NORTE DE SAN,EL CARMEN,PUESTO CABECERA MUNICIPAL,1720,2016,3736,10,,AULA MAXIMA COLPARDO
25,037,99,01,NORTE DE SAN,EL CARMEN,BELLALUZ,56,93,149,1,,ESC BELLALUZ
25,037,99,02,NORTE DE SAN,EL CARMEN,BOBALI,77,251,328,1,,ESC BOBALI
25,037,99,03,NORTE DE SAN,EL CARMEN,ASTILLERO,64,93,157,1,,ESC ASTILLEROS
25,037,99,05,NORTE DE SAN,EL CARMEN,CULEBRITA,68,109,177,1,,ESC CULEBRITA
25,037,99,09,NORTE DE SAN,EL CARMEN,EL COBRE,41,72,113,1,,ESC EL COBRE
25,037,99,13,NORTE DE SAN,EL CARMEN,EL ZUL,51,58,109,1,,ESC EL ZUL
25,037,99,17,NORTE DE SAN,EL CARMEN,GUAMALITO,1318,1342,2660,7,,COL SANTO ANGEL
25,037,99,20,NORTE DE SAN,EL CARMEN,LA ESTRELLA,26,61,87,1,,ESC LOS JARDINES
25,037,99,21,NORTE DE SAN,EL CARMEN,LA OSA,68,121,189,1,,ESC LA OSA
25,037,99,25,NORTE DE SAN,EL CARMEN,LA QUIEBRA,27,41,68,1,,ESC LA QUIEBRA
25,037,99,29,NORTE DE SAN,EL CARMEN,LA PELOTA,26,38,64,1,,ESC LA PELOTA
25,037,99,33,NORTE DE SAN,EL CARMEN,LAS AGUILAS,58,100,158,1,,ESC LAS AGUILAS
25,037,99,37,NORTE DE SAN,EL CARMEN,PAJITAS,68,99,167,1,,ESC PAJITAS
25,037,99,38,NORTE DE SAN,EL CARMEN,LAS VEGAS DE MOTILONIA,58,97,155,1,,ESC VEGAS DE MOTILONIA
25,037,99,39,NORTE DE SAN,EL CARMEN,LAS VEGAS,62,100,162,1,,ESC LAS VEGAS
25,037,99,40,NORTE DE SAN,EL CARMEN,MARACAIBO,89,157,246,1,,ESC MARACAIBO
25,037,99,41,NORTE DE SAN,EL CARMEN,QUEBRADA ARRIBA,135,187,322,1,,ESC TIERRA AZUL
25,037,99,42,NORTE DE SAN,EL CARMEN,QUEBRADA HONDA,36,44,80,1,,ESC QUEBRADA HONDA
25,037,99,43,NORTE DE SAN,EL CARMEN,SANTA INES,194,345,539,2,,ESC SANTA INES
25,037,99,45,NORTE DE SAN,EL CARMEN,SANTO DOMINGO,53,72,125,1,,ESC SANTO DOMINGO
25,038,00,00,NORTE DE SAN,EL ZULIA,PUESTO CABECERA MUNICIPAL,8591,8486,17077,45,,CL. 8 # 1 - 21 C.E. MARCO FIDEL SUAREZ
25,038,99,01,NORTE DE SAN,EL ZULIA,PAN DE AZUCAR,122,217,339,1,,ESC RURAL LA CONQUISTA
25,038,99,02,NORTE DE SAN,EL ZULIA,ASTILLEROS,1172,1258,2430,7,,BIBLIOTECA LA ALEGRIA DEL SABER
